tsne1,tsne2,pca1,pca2,mds1,mds2,label
-16.373573303222656,-44.018184661865234,-6.675785078270924,-0.6305299547331278,-259.4925580008399,-103.1707780895751,5
-57.960182189941406,43.78286743164063,2.121955578430885,-6.11901469093261,202.6339793456592,-160.22842415363615,1
-61.61377716064453,27.936176300048828,-3.226191409731652,-5.210124367953081,-74.2531569324431,-229.2876592443531,1
-16.45151710510254,18.300085067749023,-2.5539468942697567,-2.792429185637405,-91.53432427898046,-233.41396134308928,2
-7.883447647094727,40.86544036865234,2.4166961046793074,-4.552094612719824,159.50820529422424,-127.119663972444,3
1.8336265087127683,-59.6240119934082,-5.486375201677688,0.8082739604828296,-231.57103413519764,-88.2214296564937,9
-36.12477111816406,-16.131406784057617,1.7278094067235676,5.374455310315378,16.424362462534788,241.84473449566264,8
-21.007125854492188,-62.75606155395508,-6.110969761285184,0.6921479032164524,-257.73928192604075,-55.447503809290794,7
-9.894376754760742,11.704174995422363,-3.6022295460275564,-3.585930592458272,-126.37958187607292,-207.67267688094825,0
51.68165969848633,-10.2811279296875,9.608342088919242,5.104032294763615,228.69576516390876,530.7763465935249,2
-17.992279052734375,56.314617156982415,7.589400991448145,-1.8407342648581568,310.2577832858309,86.29984725865756,6
36.25126647949219,38.903621673583984,5.730665006695123,0.4635981997898036,217.79868320618652,82.12875809682299,2
-20.063503265380856,8.25595474243164,-4.2188947889996085,-4.19751431662198,-136.9478380966401,-230.7160559534202,3
-52.220111846923835,39.80780792236328,1.6685781841922207,-6.027448394789948,165.07598754984664,-183.91591820076945,1
64.74081420898438,16.861677169799805,8.63700740689691,3.7135318006132194,253.04457961894164,329.0615753694486,2
-2.9745984077453613,-16.11332130432129,-1.437849119592252,6.402913698813021,-101.80385582958864,224.3113403889052,8
55.16844177246094,9.123600959777832,6.9026476042695295,3.731038434303105,224.61806117958983,221.14115189581017,4
-54.61071014404297,27.042959213256836,-3.6278153732831457,-4.68747254609379,-106.79339061571136,-225.1017599316396,1
-34.809303283691406,-21.70290184020996,1.4867963418174963,4.616943042747439,12.86673402744474,171.45340255021966,8
11.330473899841309,-30.516084671020508,-5.75226106566039,0.7480656379181534,-214.28174121112517,19.14404406023276,5
37.38072967529297,-57.551177978515625,-1.1804507262975608,6.960851653891984,-114.42672811768324,272.2641989460663,9
-11.88078498840332,-41.56854248046875,-6.608440110055734,0.5956529653112852,-263.89523914079,-42.29176075320683,5
-2.9183218479156494,82.00763702392578,5.990172203885119,-3.039393526438903,277.8086714240624,-9.673359748156809,0
-29.216110229492188,39.50028610229492,3.2543524710422327,-4.902109704083142,210.63523418665983,-110.44428632635515,3
42.23729705810546,25.73101234436035,7.340973418322979,1.7921729046762018,250.46273542869125,188.463282103625,2
1.9399372339248655,75.28012084960938,5.1544309736204665,-3.1769630191481544,253.37125740849987,-45.730145239884045,0
51.85292816162109,-8.700460433959961,7.931613597710078,4.303043647985481,208.63697764726183,358.7881279188119,6
-17.584211349487305,-39.30548095703125,-7.499379372903873,-0.7521140752871368,-298.9938970980164,-59.759339298560114,5
-20.417377471923828,6.953995227813721,-4.38611437381653,-3.721209594551501,-146.35130700744284,-199.14003619070556,3
39.1645393371582,26.46895217895508,7.644423602101443,1.554831590184603,269.724844588048,174.57255790724622,6
-16.288341522216797,-78.56266021728516,-4.864372151455323,3.508562158347437,-243.62939642540627,96.98392270297192,7
-71.11193084716797,35.436546325683594,0.3437805970234338,-6.110240634903311,112.39156001928365,-223.0621138032305,1
-7.443298816680909,-24.621944427490234,-0.5840889519219209,5.503889657136353,-69.76775317972486,178.89772999334957,8
-10.38878345489502,15.398862838745115,-2.705188332715334,-2.7162337744417795,-102.96022017122561,-237.21464022643792,0
-66.76996612548828,27.085832595825195,-0.18165102065398536,-5.492457136986247,65.94362864293693,-243.28015067602163,1
50.366172790527344,-3.651402235031128,9.0956857107486,3.946020206767785,271.1915488668701,308.18829093313934,4
65.40352630615233,19.197555541992188,6.127268547112825,3.1148220729266654,195.95335566467293,205.7353436819288,2
-29.20134162902832,21.35602760314941,-1.4541196605057267,-5.022239772765464,1.784175812564428,-196.41575113822273,3
36.716583251953125,15.92952823638916,3.0983648325771895,0.5520220762355378,136.40930494899754,-15.431223240057532,6
-20.387414932250977,-69.74889373779297,-6.713605312721781,0.39674253895652994,-287.8218085518379,-54.85069534709429,7
17.13304328918457,24.368066787719727,1.6732296348422975,-0.37171549644161533,71.26846085904292,-68.91229926725933,2
-11.030590057373047,-77.35079193115233,-5.0794916824722325,3.317159874799437,-248.03535008211608,64.2783767726636,7
-10.955266952514648,-14.98277759552002,-2.818688548320971,2.394031838172528,-135.82887237631968,-32.487005013021005,8
-33.74646759033203,-37.601757049560554,-6.89618493248588,-1.1148434296492846,-274.03393832651494,-75.30010120693973,5
16.434864044189453,-60.41451644897461,-4.557822566255544,3.1409550120893135,-205.66104593520967,39.57506286518014,9
41.39467239379882,-37.88458633422852,-2.200817663394464,3.0659743957205983,-104.28374152932687,92.52161668330717,9
55.28991699218751,22.28913307189941,3.818033057583104,1.931203011361084,160.1026318452489,48.19437880572381,4
16.689252853393555,2.6799421310424805,-0.921374308562896,0.10951296314970269,-46.78830236240213,-94.44211932413073,2
-29.69426155090332,-41.6458396911621,-7.150844834159384,-0.6162845786356225,-294.5063428777078,-52.68544707419074,5
-35.806785583496094,-63.9253044128418,-6.017952881083482,0.626827873031643,-267.9274232605131,-33.13652677626398,7
13.24059772491455,65.63600158691406,5.337246645409596,-1.3165630881494235,227.70086036178728,26.617306320630423,0
14.717216491699219,-31.251598358154297,-6.610543241604576,-0.9852169783960855,-248.37292220860147,-72.26784598279893,5
60.07615280151367,-2.094777107238769,7.961399385769296,3.57437438217968,219.4615861042112,353.2651324565451,2
-9.146757125854492,-18.89271545410156,-1.8699542331350785,4.255059751271117,-115.52194486269713,75.41117809109251,8
19.559753417968754,-8.200536727905273,0.32035286358386234,0.07950651223104736,1.4989742749137027,-129.75268763419217,6
-32.908023834228516,-58.919536590576165,-6.243574727741482,0.4991718300705433,-269.3160377877908,-36.10638069250415,7
50.83724212646484,-14.015329360961914,7.725790504556381,6.1411958384206295,186.3955160659148,389.45768581486857,8
-0.7391355633735656,55.91509246826172,1.1023373108762409,-2.2568746947259,65.25315240929554,-34.186121339854566,0
6.102565765380859,71.39315795898438,6.988068814863651,-1.7441525699317755,309.7275034812363,130.41678409127488,0
15.615403175354004,-52.78491973876953,-4.390753839584057,1.7060353575364084,-184.8043946252308,-50.10408547098696,9
30.759662628173828,-58.16789627075195,-3.084472235598362,5.870108701826723,-168.77699536099271,203.51205193220284,9
-17.81574821472168,43.02252197265625,6.132361333766116,-4.815864865126543,307.63702268509365,-12.796836010325288,3
7.126617431640625,67.30402374267578,5.5506056011911005,-2.2535714381059706,256.7708075664437,-0.964665584859557,0
-34.68982696533203,-9.504240036010742,-0.8931473009504217,0.8396244541598034,-40.94420131317258,-7.9458457227697155,8
48.475215911865234,37.11526870727539,4.830097047249229,2.798443417766305,162.1179296049343,139.74873725027632,4
-53.240337371826165,29.9774112701416,-1.8786003195164729,-5.013836715688438,-17.04254292950774,-219.15405577571528,1
11.708626747131348,-33.71441650390625,-7.724770266727026,-2.1391855137524,-291.99334672960094,-132.12661053373904,5
37.332889556884766,33.61349105834961,6.330942702227976,1.3889267539303423,230.7293272411071,120.26745317063104,4
-58.11490249633789,16.45212173461914,-1.0120677700797076,-5.9893917798710925,54.97099875188499,-220.9974235305964,1
23.239879608154297,-54.4055290222168,-3.820670309906897,3.1113861073696034,-173.72662579522836,77.2328498388412,9
-60.67976379394531,47.90304183959961,0.383106723116329,-5.563055169413269,86.48959731430648,-204.6171324386825,1
1.98974883556366,-19.15023803710937,3.4932647062748625,6.343470608340641,65.36404442150584,266.82404181468416,8
12.354947090148924,6.506297588348389,-1.7214821263819262,-1.0454154006371348,-75.2248619005451,-151.61029738170865,6
41.54722595214844,14.101468086242676,3.7431164453454526,1.3609374973945283,160.565017456764,19.489203205010178,2
-71.80078125,33.26125717163086,0.31381285005703213,-6.208837793099329,134.66399323477884,-208.11104508262167,1
13.394283294677734,19.890867233276367,0.5740206971102191,-1.1388593083535692,24.08518052269709,-130.09319144551304,2
-10.392574310302734,-50.31301498413086,-6.28229138161462,0.3378360538408508,-257.7269282580443,-77.61918994997497,5
-71.60857391357422,37.942092895507805,0.8915822488764461,-5.560954755864496,134.38336701158758,-188.21477511675607,1
39.89342498779297,-12.290231704711914,9.289104938616488,2.067190477162416,269.2065384060164,388.9546125510109,0
-6.941452026367188,13.933058738708496,-2.262328843973828,-3.3370068430585476,-72.48953583213577,-198.30794148948743,0
7.417418003082275,77.02279663085938,6.521576567684679,-2.3764084867561728,291.5226816120791,33.30171588659764,0
-64.71627044677734,48.096771240234375,-0.9414794795436224,-5.6774051212778005,39.807862834430885,-209.72931041289047,1
39.50794219970703,-11.277967453002928,7.653348495652285,2.851960453580828,230.12631331055735,268.47118781600864,6
-63.10934066772461,28.79578399658203,-2.1279549783212754,-5.544538165279534,-22.09850329950951,-248.8045967594039,1
-13.13280963897705,38.86143493652344,2.2306896953538007,-5.4526505892590205,187.98291352486697,-141.60275333548432,6
51.208797454833984,4.860027313232422,9.514775415642296,2.853634124775456,297.5274834383043,289.5144447679303,2
35.4896240234375,28.426593780517575,6.4279142066134805,0.9365206868458765,248.39575713684465,98.1913425289768,2
6.7900590896606445,26.367626190185543,0.20007084604204323,-1.1530108453949324,3.098699441729704,-219.86836624630837,4
33.33796691894531,4.556623458862305,2.2494656505616346,1.4215440924526364,79.53837604295043,-0.08005881800674985,4
-78.98838806152342,28.213579177856445,1.6200196128670563,-5.803753244374893,156.81433286378345,-190.10503735345657,1
14.431023597717283,40.13780975341797,3.949020628127476,-1.850382806602652,194.84238809956312,-65.32647244031841,4
-29.648719787597656,-38.46435546875,-7.341404610835454,-1.9606597270256552,-281.72659555350623,-120.40018791274387,5
39.65047454833984,-11.014559745788574,6.310321884990993,2.0507080308393886,197.03283597571985,200.31263519700707,0
15.188533782958984,37.76276397705078,3.138810357272667,-1.4183581089661295,159.9719474338986,-77.37945648410428,4
-22.92602157592773,-74.74235534667967,-6.5796840272281765,0.8130124088330093,-288.5941399308335,-35.96070846794888,7
33.62892150878906,-57.30562973022461,-2.9408629771830057,5.126991038776338,-160.8550443751522,150.99711641832965,9
-19.21196174621582,38.77921676635742,4.0577938674134995,-5.899322786633463,263.2838929623876,-101.8648513510729,3
-14.49916648864746,-67.02755737304688,-5.980876001153177,1.2524508745024878,-254.9992555694104,-35.35276194269776,7
61.150257110595696,21.446369171142575,4.149306204669619,1.339925124970164,152.54031210184607,64.60512590067319,2
-29.759742736816406,41.14045715332031,3.887230270491501,-4.950847725847765,239.09618653785395,-71.03378172274557,3
12.817516326904297,-59.69588851928711,-5.808679598407212,1.8089293700990143,-233.92101655096556,-5.1023269986466255,9
-5.758635997772217,13.763020515441895,-3.231177590424551,-3.6425966270037327,-109.91288561112157,-212.14627481873893,0
30.728666305541992,-58.775657653808594,-3.037554246301761,5.602649223741569,-171.88735498576656,179.57725315980093,9
58.234405517578125,23.281103134155277,6.57188644115827,2.5038779823923454,215.27332341038704,204.09313479765353,4
5.793393135070801,-66.51000213623047,-3.904315957822543,4.128039167104505,-197.02657543654288,82.9709097304955,7
40.93633270263672,19.35397148132324,6.032431357391067,2.2545962407355615,213.31167467095364,131.286119371913,4
50.32692337036133,2.2552709579467773,7.655107598200934,3.3311351372278324,246.10647482385127,230.085623423057,2
-6.887362957000732,77.86304473876953,2.61037532651178,-3.554760984314524,149.06414497671042,-126.1515380809082,0
-20.817514419555664,-40.44284439086913,-7.191509065354636,-1.6144641560732775,-276.07270409833546,-118.27950431992888,5
54.73276138305664,13.960525512695312,5.848337347354716,2.591175298837248,188.00850617604564,174.07562469879267,2
-57.42905044555664,17.0015811920166,-1.3383478760740755,-5.89698320002416,36.59762082027801,-228.40571474626395,1
60.279251098632805,-2.1704699993133545,8.12180267399515,3.373407308457488,227.7488402721556,352.56036784246663,2
15.253186225891112,28.764099121093754,0.5855395061981512,-1.6157111472169483,32.70572152734743,-100.4298396926438,1
-1.779940128326416,30.671775817871094,-0.8551097550546528,-3.324895520596855,-15.203115876470944,-224.74630196942093,3
2.6107439994812007,80.6941680908203,6.8595697552526795,-1.673862850925857,287.2032913232439,65.61578103365542,0
30.690879821777344,-53.94104766845703,-3.8348021708378024,5.8819743090790055,-188.49028533083248,211.55808830056384,9
-67.23253631591797,32.93708419799805,-0.5360145692527352,-5.67394933385468,64.08311417971996,-237.7870177195875,1
2.0448081493377686,66.11178588867188,2.912388909153432,-2.666388734847076,167.2117713154869,-109.84918000284377,0
29.57766914367676,-56.425323486328125,-3.5589764027071498,4.440538382913681,-172.73740164292522,116.92645072959432,9
15.098820686340332,51.6938362121582,7.405777667036338,-1.6395209001809798,295.68767991685706,133.19822906501847,3
21.52520179748535,64.80913543701172,2.6159311726829286,2.423689425934001,71.49204649283662,103.17553974102049,6
-35.30238723754883,-62.20623016357422,-6.5211234178470505,0.4865705274580005,-287.22182073186514,-14.92864767951602,7
42.87793731689453,-43.30384063720703,-1.172724051635753,4.825468206761479,-90.18540969618832,173.47284483948735,9
15.713736534118652,-61.58483886718751,-4.4717030104551085,4.038507934362241,-218.00627425682407,81.98923544955231,9
37.60907745361328,33.81147384643555,6.96773369585908,1.6495294230728044,246.68200303241807,160.06600505776714,4
46.725685119628906,28.36201858520508,8.71538257616445,3.049780661682728,280.0138181866363,268.87053601191496,4
-38.282527923583984,-60.814544677734375,-6.565521362332944,0.040727753038484735,-277.9093106955481,-36.23530801775752,7
-42.66995620727539,54.85274505615234,2.046761069048675,-3.905424948732749,134.3839248144026,-173.28027660481771,1
4.934350967407227,-2.5410342216491695,-4.273036111100742,-0.5501204484027168,-176.39828774223528,-148.3832660540516,2
-29.04135513305664,33.055397033691406,1.6357957968137244,-5.112704415261052,132.57550779552307,-163.32266535611447,1
50.839393615722656,3.5955421924591064,7.631601256234966,3.246224600339645,236.9736687124792,244.10165994445583,6
-32.643348693847656,20.37137222290039,-2.293172855757601,-4.441762103252534,-35.42485278986925,-147.37019431714884,3
39.0266990661621,3.144984722137451,4.014092247082494,2.2487525859112627,154.62356474743575,71.8077294748385,2
-13.943589210510252,-25.65797615051269,-2.7751869574201873,4.328729100489776,-147.76056310935928,131.22826585873787,8
2.796910285949707,41.421993255615234,2.888175162053848,-3.023859462022912,152.65036604971343,-60.30551208714861,3
-9.675480842590332,3.819966077804565,-5.497990025538751,-2.689175928349555,-206.7404990604863,-184.1264484352193,6
-72.32859802246092,37.134475708007805,1.3393127679089971,-6.002324761875096,163.48013796125267,-193.8249366321565,1
-78.31285858154298,30.14515495300293,0.8089676701128399,-5.75218893483569,115.75984508660956,-212.29456077911743,1
-2.0996725559234615,22.1966495513916,0.834498917265175,-2.670287847860585,53.20698814771796,-182.236930727864,0
16.91751480102539,14.835345268249512,-0.9078228008675788,-0.15851821183039283,-54.46660704692624,-155.94614074279912,2
31.947383880615234,-47.11327362060546,-3.084315246469461,2.902957724990555,-147.99973662746478,19.332076291938524,9
10.917813301086424,5.523445129394531,-2.011528122623308,0.02208060119588757,-94.10432375316442,-117.16307546807268,2
55.81201934814453,18.742095947265625,7.778941830557626,3.7466954049347296,252.16722903088203,242.45209429186343,4
-6.288432121276856,21.118560791015625,-0.8137397334435443,-3.5140123830712358,-11.56869673248926,-252.46138713404716,0
-31.972326278686523,-66.07681274414062,-6.422483782491877,1.3811364274637283,-279.45321818309145,-4.354315323355944,7
32.49753952026367,-55.9954948425293,-3.5473154404069485,5.3818990325288345,-191.0426079816672,152.09953586975888,9
-47.60232925415039,0.9685698151588441,-2.510076578023558,-3.2537197556353687,-69.84161251939646,-6.770855357014116,8
42.27105331420898,19.371120452880856,7.527090571296681,2.4261642218238406,257.5081224395741,183.5758577107144,4
-57.540489196777344,18.80060577392578,-2.1320958908157195,-5.465841418713775,-13.030519752051257,-235.98761814870727,1
-32.58254623413086,-20.286842346191406,5.042313627850822,6.607978524924217,106.66833897975977,313.8153967258079,8
20.334095001220703,27.373781204223633,1.5956794579135236,-0.17097606327386264,66.70850057754136,-47.85446915766728,4
-76.58049011230467,33.203453063964844,1.148422795359345,-5.643366254180444,144.53231371069555,-174.9936159866115,1
-27.69772148132324,34.49311065673828,-0.42205668071075375,-4.03645875069422,31.69578776970616,-176.3158873652519,3
-40.55632781982422,47.30715560913086,2.43994107919522,-4.196943875347392,154.0797286833876,-136.55288690443572,1
4.5077714920043945,-1.13019597530365,-3.9169206695727294,-0.925276344805896,-153.8610397937218,-120.785626568212,6
-34.65501403808594,-61.99484634399414,-6.5432713399137405,0.6056070508607769,-289.81615322429,-33.70403246844491,7
41.45232772827149,41.11091232299805,3.6734222621867434,0.28410458759211155,154.92912028678467,5.694156116753209,2
-13.198142051696776,-16.05064582824707,-2.87070719198608,2.4528770882960984,-134.5774508008968,-6.7011367958447146,8
7.694924354553223,-45.73289108276367,-4.010773377627396,1.6222561873011336,-162.09943823376295,-16.738466851652223,5
-0.4738537967205048,8.175682067871092,-2.165826785065052,-2.3710225895888897,-81.53101876984371,-201.35881317144816,2
-7.101504325866699,62.20221328735352,5.05871401205255,-3.1834969083494715,244.97138876880288,-37.189298354383205,0
-11.520933151245115,-75.26460266113281,-5.87226477045694,2.6522268646109484,-270.4898155901294,30.111643660367623,7
-32.11808013916016,-69.27626037597656,-6.316828830727119,0.9643737476600814,-288.0819278607556,-7.652381953450385,7
-7.0194945335388175,25.5401554107666,0.32753169534490806,-3.3041753615823555,38.28901425767151,-212.20295776477917,6
46.72398376464844,15.38834285736084,8.656661503788447,1.4567072456811323,286.1587987817102,238.7348267945563,2
-25.45304679870605,-56.878772735595696,-7.014878796433323,-0.4957476750482708,-285.58529904492804,-98.5490260915452,7
-9.816569328308104,71.08036804199219,2.1658671939039373,-1.650641518617989,104.72252449819501,-83.96328786691335,0
-19.152032852172848,-56.58048629760742,-6.4163652769046555,0.648461345116642,-282.73147639058834,-67.17062667596811,7
-8.282773971557617,-24.89982795715332,0.09994901366417325,8.607326127747559,-75.65541478336895,429.52931248864365,8
37.24345016479492,-48.46573638916016,-2.192808188417936,5.65184601660957,-132.50824231555822,194.73020423878313,9
61.310901641845696,-1.6930618286132812,4.724389280138679,3.0362307578318974,138.68787529409235,180.41731770973897,2
36.92239761352539,-48.40813446044922,-2.2804388370231625,5.381941273374777,-135.0718737213724,189.32085180072508,9
-0.6430470943450928,56.10000228881836,2.394750756223275,-1.9253267280288016,119.55825426538325,-56.849124805093965,0
5.253061294555664,-49.05599212646484,-6.519508520572048,0.6575478927872062,-248.87585507135745,-38.21014386207765,5
-59.03397750854492,28.180419921875,-3.3484064720008666,-4.765852193936532,-88.21760890378557,-234.5680395795663,1
14.719823837280272,23.84834861755371,2.6861699595569366,-1.7063319565107704,126.72548284443488,-65.93124471645253,4
67.12291717529297,9.609457969665527,7.690622393939802,5.193478834740072,199.99588378715592,393.432716678716,4
8.966652870178223,-43.06051635742188,-4.634727276176091,2.050863169002595,-177.66671381741907,57.435390657388474,5
24.274641036987305,-7.852742671966552,0.05863863165062543,1.734993375797684,-17.71606268131843,-53.760280659764874,6
47.16932678222656,-40.60992431640625,1.31899119909626,5.136943793361312,-15.469698862078893,281.29305096288965,9
4.689558982849121,7.258506774902342,-4.065603625883002,-1.3854789413900999,-162.60844336527197,-161.39696052408075,2
54.94461441040039,39.31290817260742,6.348596624522116,1.4845478489926607,208.30282526885688,212.22230737629388,6
-2.404138803482056,-25.63050651550293,0.8149309977526302,6.376364742215371,-29.340819867539754,229.1530787938809,8
13.002927780151367,11.14256191253662,1.1728144790320607,-0.01238606026776182,45.38108769670295,-93.3468643012468,6
40.97238540649414,39.120513916015625,6.2894409186431455,2.5275044528609416,201.83021049836,196.9062740874843,4
31.560924530029297,0.4772877991199493,1.9526846961837772,2.0733343174412235,57.297663988084544,38.37906296223794,2
48.57189941406249,10.353047370910645,7.302008059439314,2.5256462241473767,224.18494091556593,252.65979309233992,2
25.07136344909668,-57.30937194824219,-3.20764492679449,4.041378538430702,-177.3434276897057,81.76735708781938,9
-33.6384391784668,-57.40895462036133,-6.679863890679924,0.09451280397067717,-284.6467317696665,-42.455798573373194,7
-2.8096699714660645,37.155460357666016,2.5653560320300075,-2.2379284770528063,128.8331878687981,-68.51926965557361,6
-21.094423294067383,-54.70311737060546,-6.177569059444936,0.20962268266275305,-251.5541580326904,-63.04987874436966,5
10.922593116760252,-47.26799011230469,-4.771723259125661,1.807006515481394,-189.6922620272814,-15.05871133004895,5
47.40021133422852,33.048484802246094,7.600002352545831,2.5224134971187366,248.9614321559694,243.4614230934187,2
-45.68199157714844,-8.128604888916014,-0.24395981558482108,0.5948290706960444,-14.186083347418451,27.79460002690878,8
-17.45333480834961,-38.51651382446289,-6.793739287266677,-0.46564666472306554,-265.5106749876104,-56.42393782971476,5
